movieId,imdbId,tmdbId,original_title
7319,331953,11217.0,Club Dread
7320,338096,10677.0,Dirty Dancing: Havana Nights
7323,301357,338.0,"Good bye, Lenin!"
7324,317648,2023.0,Hidalgo
7325,335438,9384.0,Starsky & Hutch
7327,60827,797.0,Persona
7334,74554,1723.0,The Front
7335,46187,25955.0,Pickup on South Street
7340,89393,24548.0,Just One of the Guys
7343,210389,37044.0,Wisconsin Death Trip
7346,265208,10591.0,The Girl Next Door
7347,363988,1586.0,Secret Window
7348,360009,11169.0,Spartan
7349,317842,49689.0,Knafayim Shvurot
7352,329767,156.0,Wilbur begår selvmord
7354,107473,10433.0,Mad Dog and Glory
7355,118172,47168.0,The Wind in the Willows
7357,50839,43236.0,Peyton Place
7358,318049,142168.0,Searching for Debra Winger
7360,363547,924.0,Dawn of the Dead
7361,338013,38.0,Eternal Sunshine of the Spotless Mind
7362,364045,11081.0,Taking Lives
7366,300051,9541.0,Jersey Girl
7367,335245,5516.0,The Ladykillers
7369,331632,11024.0,Scooby-Doo 2: Monsters Unleashed
7371,276919,553.0,Dogville
7372,277941,10544.0,Ned Kelly
7373,167190,1487.0,Hellboy
7374,299172,13700.0,Home on the Range
7375,337697,11137.0,The Prince & Me
7376,351977,11358.0,Walking Tall
7379,318974,10733.0,The Alamo
7380,327679,14442.0,Ella Enchanted
7381,327247,2122.0,The Whole Ten Yards
7382,326977,25300.0,Io non ho paura
7386,49833,6844.0,The Ten Commandments
7387,77402,923.0,Dawn of the Dead
7394,59797,10338.0,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes
7395,42327,33839.0,Cheaper by the Dozen
7396,70644,133919.0,Scener ur ett äktenskap
7407,41098,20278.0,Africa Screams
7411,93582,4365.0,Munchies
7415,76301,42228.0,The Late Show
7419,88680,10843.0,After Hours
7437,345074,15673.0,Connie and Carla
7438,378194,393.0,Kill Bill: Vol. 2
7439,330793,7220.0,The Punisher
7444,337563,10096.0,13 Going on 30
7445,328107,9509.0,Man on Fire
7448,326856,10710.0,Envy
7449,335121,11058.0,Godsend
7450,323033,11141.0,Laws of Attraction
7451,377092,10625.0,Mean Girls
7453,363282,11025.0,New York Minute
7454,338526,7131.0,Van Helsing
7456,296915,30125.0,Valentín
7458,332452,652.0,Troy
7459,293007,8440.0,Carandiru
7460,379217,883.0,Coffee and Cigarettes
7478,94089,42015.0,Swimming to Cambodia
7481,89092,11864.0,Enemy Mine
7482,70034,9461.0,Enter the Dragon
7484,65780,132.0,The Rolling Stones: Gimme Shelter
7487,99762,17993.0,Henry & June
7492,77914,26517.0,Martin
7493,51077,28285.0,The Three Faces of Eve
7505,108906,22137.0,Riget
7541,214388,10035.0,100 Girls
7560,58083,502.0,Fail-Safe
7564,58279,30959.0,怪談
7566,88650,20561.0,28 Up
7569,62512,667.0,You Only Live Twice
7570,86034,700.0,Octopussy
7571,45564,21594.0,The Blue Gardenia
7572,243664,26976.0,Wit
7573,86006,36670.0,Never Say Never Again
7574,113725,18872.0,幻の光
7577,73822,44864.0,Trollflöjten
7579,32943,43818.0,Pride and Prejudice
7583,34890,43525.0,In This Our Life
7584,35567,20640.0,Woman of the Year
7585,48673,50363.0,Summertime
7586,76734,633.0,Soldaat van Oranje
7587,62229,5511.0,Le Samouraï
7587,62229,5511.0,Le Samouraï
7613,103251,41003.0,White Palace
7614,48445,13936.0,Oklahoma!
7615,89015,294.0,Desert Hearts
7616,86984,11507.0,Body Double
7619,56241,1162.0,The Miracle Worker
7620,102467,34328.0,Monster in a Box
7624,105327,14684.0,School Ties
7625,138467,58467.0,Girl
7627,119434,163869.0,Just Write
7636,105217,13937.0,Raising Cain
7649,120711,10940.0,Babylon 5: In the Beginning
7650,63285,31965.0,Witchfinder General
7697,50861,24012.0,The Prince and the Showgirl
7698,78966,988.0,The China Syndrome
7700,46268,204.0,Le salaire de la peur
7701,100050,9356.0,Look Who's Talking Too
7702,37536,32430.0,The Bells of St. Mary's
7705,45012,33575.0,Pat and Mike
7706,20640,13913.0,Animal Crackers
7708,61391,18209.0,Bedazzled
7713,34587,25508.0,Cat People
7714,61439,18978.0,Camelot
7720,73012,12310.0,The Four Musketeers
7728,38854,25736.0,The Postman Always Rings Twice
7738,155713,44807.0,Forever Fever
7743,89114,9872.0,Explorers
7748,59592,2786.0,Pierrot le fou
7753,207805,26133.0,Tuesdays with Morrie
7757,57197,11533.0,Jason and the Argonauts
7759,86022,1394.0,Nostalghia
7762,80297,140207.0,Tinker Tailor Soldier Spy
7764,79082,13553.0,The Driller Killer
7766,50613,3777.0,蜘蛛巣城
7767,346336,11659.0,La Meglio Gioventú
7771,57831,10604.0,Αλέξης Ζορμπάς
7773,288439,16876.0,Bang Bang You're Dead
7774,64708,37437.0,My Side of the Mountain
7782,108171,9545.0,Sniper
7786,187859,28030.0,Genghis Blues
7787,48729,16514.0,To Hell and Back
7789,328802,1926.0,11'09''01 - September 11
7790,80461,31112.0,"Bon Voyage, Charlie Brown (and Don't Come Back!)"
7791,99850,11060.0,Internal Affairs
7792,71970,17365.0,The Parallax View
7802,80120,11474.0,The Warriors
7809,162625,49320.0,Rukajärven tie
7810,146455,10916.0,Babylon 5: A Call to Arms
7811,146247,10921.0,Babylon 5: The River of Souls
7812,121804,10941.0,Babylon 5: Thirdspace
7815,92117,24798.0,True Stories
7817,70948,4923.0,Zardoz
7818,54279,36741.0,School for Scoundrels
7820,53976,11656.0,Jungfrukällan
7822,46085,25009.0,Mogambo
7826,39808,40092.0,The Secret Life of Walter Mitty
7827,284978,10133.0,Cypher
7831,31047,14589.0,Another Thin Man
7832,37365,14594.0,The Thin Man Goes Home
7833,34172,14590.0,Shadow of the Thin Man
7834,27260,14588.0,After the Thin Man
7835,39853,14595.0,Song of the Thin Man
7836,66580,9459.0,Woodstock
7840,31398,24965.0,Gunga Din
7841,287839,192936.0,Frank Herbert's Children of Dune
7842,142032,876.0,Frank Herbert's Dune
7843,258760,1583.0,Lammbock
7844,106936,17653.0,The Legend Fong Sai Yuk
7845,114720,11069.0,Tremors 2: Aftershocks
7846,259685,10829.0,Tremors 3: Back to Perfection
7872,97424,86959.0,Getting It Right
7878,94048,9698.0,Straight to Hell
7881,23694,26860.0,White Zombie
7882,60841,29049.0,The Plague of the Zombies
7883,36027,27130.0,I Walked with a Zombie
7888,61791,22682.0,How to Succeed in Business Without Really Trying
7889,70518,11577.0,Pat Garrett & Billy the Kid
7892,73756,40810.0,Gekitotsu! Satsujin ken
7894,67140,336.0,Giù la testa
7895,71249,11942.0,Bring Me the Head of Alfredo Garcia
7897,65446,23330.0,The Ballad of Cable Hogue
7899,72913,49636.0,獨臂拳王大破血滴子
7914,17668,222.0,Berlin: Die Sinfonie der Grosstadt
7915,170544,10686.0,エスエフサムライ・フィクション
7916,52847,43096.0,Gidget
7919,40979,25858.0,酔いどれ天使
7920,75936,14262.0,Desperate Living
7921,72869,38701.0,The Devil's Rain
7922,68341,33357.0,The Valachi Papers
7924,41699,30368.0,野良犬
7925,51808,1059.0,隠し砦の三悪人
7926,57565,12493.0,天国と地獄
7932,235327,14273.0,Dark Days
7934,86637,11030.0,Zelig
7935,74147,29454.0,Ansikte mot Ansikte
7936,63611,26372.0,Skammen
7938,57358,29455.0,Nattvardsgästerna
7939,55499,11602.0,Såsom i en spegel
7941,48641,11700.0,Sommarnattens leende
7942,46345,47735.0,Sommaren med Monika
7943,38669,14638.0,The Killers
7944,58404,14703.0,The Night of the Iguana
7946,62185,3547.0,Reflections in a Golden Eye
7947,88322,41089.0,Under the Volcano
7948,80140,42179.0,Wise Blood
7951,100260,20481.0,Nightbreed
7958,65481,31581.0,Bloody Mama
7959,62395,22694.0,The Trip
7976,209077,7090.0,Ken Park
7979,64689,42632.0,Monterey Pop
7980,75784,5902.0,A Bridge Too Far
7981,338564,10775.0,無間道
7982,365376,4552.0,"장화, 홍련"
7983,87003,12762.0,Broadway Danny Rose
7984,91083,14510.0,From Beyond
7987,92906,24341.0,Dolls
7990,79813,26326.0,Rock 'n' Roll High School
7991,72856,13282.0,Death Race 2000
7995,61189,42725.0,The Wild Angels
8003,38343,24111.0,Bedlam
8008,46807,18283.0,Brigadoon
8009,51911,33731.0,Marjorie Morningstar
8010,105159,13823.0,The Power of One
8011,343168,14108.0,The Weather Underground
8012,199683,4291.0,菊次郎の夏
8014,374546,113.0,봄 여름 가을 겨울 그리고 봄
8015,64806,28476.0,The Phantom Tollbooth
8016,68638,5916.0,The Getaway
8019,308379,12205.0,仄暗い水の底から
8033,60522,3001.0,How to Steal a Million
8039,65051,11574.0,Support Your Local Sheriff
8042,70379,203.0,Mean Streets
8044,23042,29740.0,I Am a Fugitive from a Chain Gang
8056,60490,26268.0,Harper
8057,56541,33632.0,Sweet Bird of Youth
8070,304126,316.0,Halbe Treppe
8093,192657,10355.0,쉬리
8094,47849,14554.0,Bad Day at Black Rock
8117,180748,250.0,I Kina spiser de hunde
8121,366532,41277.0,La grande séduction
8123,93913,42013.0,Sammy and Rosie Get Laid
8125,18455,631.0,Sunrise: A Song of Two Humans
8126,57495,25504.0,Shock Corridor
8128,92593,1786.0,Au Revoir les Enfants
8129,181810,51182.0,Sex: The Annabel Chong Story
8130,189553,45042.0,The Girl Next Door
8131,243508,210937.0,Pursuit of Happiness
8132,104346,16219.0,Gladiator 1992
8133,328844,15824.0,Arven
8136,49363,48385.0,Indestructible Man
8137,54462,27545.0,The Wasp Woman
8138,53611,22718.0,Attack of the Giant Leeches
8142,221111,11315.0,DEAD OR ALIVE 犯罪者
8143,48308,35987.0,Lola Montès
8147,62794,29146.0,Charly
8154,53779,439.0,La dolce vita
8157,193253,823.0,人狼
8158,102820,20289.0,Rush
8167,26174,16905.0,Captain Blood
8169,92494,11548.0,*batteries not included
8183,85478,38291.0,Educating Rita
8187,43880,41204.0,On Moonlight Bay
8188,47445,20532.0,山椒大夫
8189,54494,2546.0,Zazie dans le métro
8190,57840,42791.0,The Americanization of Emily
8191,64030,22522.0,Anne of the Thousand Days
8194,48973,40478.0,Baby Doll
8195,53619,5165.0,L'avventura
8196,65466,5722.0,Beyond the Valley of the Dolls
8197,52893,5544.0,Hiroshima mon amour
8199,46478,14696.0,雨月物語
8207,69947,4909.0,The Day of the Jackal
8208,38873,56135.0,The Razor's Edge
8225,100258,19185.0,Night of the Living Dead
8228,22111,28257.0,The Maltese Falcon
8235,14429,22596.0,Safety Last!
8236,49949,36786.0,While the City Sleeps
8239,55601,4497.0,Viridiana
8240,108366,33560.0,Totally Fucked Up
8253,79833,15371.0,Rupan sansei: Kariosutoro no shiro
8254,106307,11044.0,Arizona Dream
8256,24481,31526.0,Queen Christina
8257,41163,31623.0,Battleground
8261,75612,41662.0,3 Women
8263,41944,33738.0,Take Me Out to the Ball Game
8264,73076,17346.0,Grey Gardens
8266,87957,13763.0,Purple Rain
8267,63218,67217.0,Lebenszeichen
8268,107843,10498.0,Point of No Return
8273,104545,4507.0,"Jamón, jamón"
8275,17765,34847.0,College
8290,73396,32303.0,Mitchell
8327,330229,870.0,ドールズ
8331,33874,26319.0,The Man Who Came to Dinner
8332,67805,45938.0,Sunday Bloody Sunday
8336,35019,39871.0,The Major and the Minor
8337,46816,10178.0,The Caine Mutiny
8338,39192,16391.0,Black Narcissus
8340,79116,10734.0,Escape from Alcatraz
8341,40662,10949.0,Oliver Twist
8360,298148,809.0,Shrek 2
8361,319262,435.0,The Day After Tomorrow
8362,350028,4599.0,Raising Helen
8363,367085,12657.0,Soul Plane
8364,367790,28219.0,How to Get the Man’s Foot Outta Your Ass
8366,332375,13193.0,Saved!
8367,324197,24190.0,Le temps du loup
8368,304141,673.0,Harry Potter and the Prisoner of Azkaban
8369,297284,16617.0,Mindhunters
8370,363226,246.0,座頭市
8371,296572,2789.0,The Chronicles of Riddick
8372,356634,8920.0,Garfield
8373,327162,9890.0,The Stepford Wives
8376,374900,8193.0,Napoleon Dynamite
8385,55100,40894.0,Lover Come Back
8387,110857,11546.0,Police Academy: Mission to Moscow
8388,64893,59427.0,Ring of Bright Water
8392,89160,71125.0,Fool for Love
8403,49301,42658.0,Helen of Troy
8404,31448,27118.0,The Hound of the Baskervilles
8410,47542,18398.0,Suddenly
8420,39725,20849.0,Possessed
8422,34946,53779.0,Kings Row
8423,18051,16661.0,The Kid Brother
8447,47577,831.0,This Island Earth
8451,47885,26516.0,Blackboard Jungle
8453,139388,44388.0,It Had to Be You
8459,41452,28571.0,The Heiress
8460,38116,27686.0,State Fair
8462,46963,43336.0,Executive Suite
8463,40495,62000.0,Johnny Belinda
8464,390521,9372.0,Super Size Me
8465,33774,41495.0,Johnny Eager
8477,56119,662.0,La Jetée
8482,37988,16559.0,The Picture of Dorian Gray
8484,53114,31217.0,人間の條件　第１部純愛篇／第２部激怒篇
8485,196069,8341.0,Samsara
8487,54188,19414.0,Please Don't Eat the Daisies
8491,42041,15794.0,White Heat
8492,44008,13188.0,Scrooge
8493,100133,12651.0,Memphis Belle
8494,59037,886.0,The Cincinnati Kid
8499,78111,26973.0,Pretty Baby
8502,44030,17820.0,Show Boat
8504,115738,31146.0,Box of Moonlight
8507,22913,136.0,Freaks
8511,8133,47653.0,The Immigrant
8522,32828,29353.0,My Little Chickadee
8524,47086,17761.0,The High and the Mighty
8525,61135,20277.0,The Ugly Dachshund
8526,327437,10204.0,Around the World in 80 Days
8527,319531,3515.0,I'll Sleep When I'm Dead
8528,364725,9472.0,DodgeBall: A True Underdog Story
8529,362227,594.0,The Terminal
8530,377752,8981.0,Dear Frankie
8531,381707,12153.0,White Chicks
8533,332280,11036.0,The Notebook
8534,338512,1997.0,Deux frères
8535,352277,15237.0,De-Lovely
8537,297753,11572.0,Kaena: La prophétie
8542,28772,11939.0,A Day at the Races
8544,69031,24236.0,"Now You See Him, Now You Don't"
8571,64100,26520.0,Bob & Carol & Ted & Alice
8572,26641,43897.0,The Littlest Rebel
8574,272045,21386.0,Will Vinton's Claymation Christmas Celebration
8575,243135,24908.0,Le battement d'ailes du papillon
8576,339230,9256.0,Kopps
8577,342213,25783.0,Comandante
8580,99851,23378.0,Into the Woods
8581,168122,3293.0,Pirates of Silicon Valley
8582,104810,36947.0,Manufacturing Consent: Noam Chomsky and the Media
8583,37604,54028.0,The Clock
8584,37865,17645.0,Leave Her to Heaven
8589,98437,29383.0,Talvisota
8591,87910,10606.0,The Philadelphia Experiment
8596,78163,6081.0,Revenge of the Pink Panther
8600,29870,13696.0,Angels with Dirty Faces
8604,152930,2330.0,Taxi
8607,388473,13398.0,東京ゴッドファーザーズ
8609,14341,701.0,Our Hospitality
8610,86873,10631.0,All of Me
8611,39370,43466.0,The Farmer's Daughter
8612,36098,2202.0,Lassie Come Home
8614,93693,10780.0,Overboard
8616,45586,19590.0,By the Light of the Silvery Moon
8617,53622,23724.0,BUtterfield 8
8618,47136,26596.0,Johnny Guitar
8620,56732,29264.0,El ángel exterminador
8622,361596,1777.0,Fahrenheit 9/11
8623,93886,11584.0,Roxanne
8625,342956,202475.0,The Same River Twice
8629,167059,23522.0,The Book of Life
8633,87597,11884.0,The Last Starfighter
8636,316654,558.0,Spider-Man 2
8638,381681,80.0,Before Sunset
8640,349683,9477.0,King Arthur
8641,357413,8699.0,Anchorman: The Legend of Ron Burgundy
8642,368975,9893.0,Sleepover
8643,356470,11247.0,A Cinderella Story
8644,343818,2048.0,"I, Robot"
8645,390221,436.0,"María, llena eres de gracia"
8650,56196,43004.0,Long Day's Journey Into Night
8654,47365,65994.0,Prince Valiant
8656,95468,10754.0,Krótki film o zabijaniu
8657,51087,30054.0,The Tin Star
8661,56085,11897.0,How the West Was Won
8665,372183,2502.0,The Bourne Supremacy
8666,327554,314.0,Catwoman
8667,359423,18923.0,A Home at the End of the World
8670,23563,12206.0,Das Testament des Dr. Mabuse
8672,50171,75046.0,Battle Hymn
8675,50356,15876.0,The Enemy Below
8684,49902,15244.0,Un condamné à mort s'est échappé
8689,100602,20876.0,A Shock to the System
8690,69280,24559.0,Slaughterhouse-Five
8695,39169,27437.0,The Bachelor and the Bobby-Soxer
8699,219636,259389.0,Dancing in September
8700,35799,22871.0,Destination Tokyo
8709,97530,27307.0,How I Got Into College
8711,40613,32294.0,Mr. Blandings Builds His Dream House
8712,29284,41463.0,My Favorite Wife
8713,93744,19051.0,The New Adventures of Pippi Longstocking
8718,40806,62694.0,The Snake Pit
8720,103007,53287.0,The Super
8722,86494,32644.0,Two of a Kind
8724,57091,1040.0,Il gattopardo
8725,64381,42604.0,"Goodbye, Columbus"
8727,72848,5122.0,The Day of the Locust
8730,243609,1783.0,To End All Wars
8743,90729,22976.0,Biggles
8745,54483,45608.0,The World of Suzie Wong
8751,42530,18671.0,Gun Crazy
8752,41859,17218.0,The Set-Up
8753,346091,41316.0,Unprecedented: The 2000 Presidential Election
8754,64840,5179.0,The Prime of Miss Jean Brodie
8761,57579,15081.0,The Three Lives of Thomasina
8763,63389,64877.0,"The One and Only, Genuine, Original Family Band"
8765,35432,16703.0,This Gun for Hire
8766,38360,20298.0,Black Angel
8767,40160,19974.0,The Big Clock
8768,41268,22112.0,Criss Cross
8772,59749,13580.0,The Spy Who Came in from the Cold
8777,98209,41940.0,Roadkill
8779,310778,14652.0,Bon voyage
8781,368008,14462.0,The Manchurian Candidate
8783,368447,6947.0,The Village
8784,333766,401.0,Garden State
8785,43313,50247.0,麦秋
8790,286921,23750.0,Revengers Tragedy
8795,275083,23305.0,The Warrior
8795,275083,23305.0,The Warrior
8796,60438,17768.0,A Funny Thing Happened on the Way to the Forum
8797,64921,27375.0,Salesman
8798,369339,1538.0,Collateral
8799,361841,14846.0,Little Black Book
8800,345061,2577.0,Code 46
8807,366551,11282.0,Harold & Kumar Go to White Castle
8808,368933,11130.0,The Princess Diaries 2: Royal Engagement
8810,370263,395.0,AVP: Alien vs. Predator
8811,403703,11052.0,Yu-Gi-Oh! The Movie
8813,361309,23601.0,We Don't Live Here Anymore
8814,364751,10762.0,Without a Paddle
8819,61595,45335.0,Double Trouble
8820,61015,18690.0,Spinout
8821,59255,7506.0,Harum Scarum
8823,86370,36912.0,The Sting II
8827,83652,20120.0,Bill Cosby: Himself
8828,57997,22543.0,Dead Ringer
8830,366174,11237.0,Anacondas: The Hunt for the Blood Orchid
8831,324127,8080.0,Suspect Zero
8832,374330,14797.0,Tian di ying xiong
8833,241025,11632.0,Vanity Fair
8835,338325,15644.0,Paparazzi
8836,324554,11208.0,Wicker Park
8838,71115,16153.0,Alice Doesn't Live Here Anymore
8839,113762,13559.0,The Mangler
8840,63803,42694.0,Who's That Knocking at My Door
8848,46521,12548.0,I Vitelloni
8850,57063,19893.0,Flipper
8851,73722,42264.0,Smile
8853,81528,104659.0,A Small Circle of Friends
8854,93624,24924.0,Night of the Demons
8857,58294,60437.0,Lilith
8859,270846,31117.0,Superbabies: Baby Geniuses 2
8860,337921,9759.0,Cellular
8861,318627,1577.0,Resident Evil: Apocalypse
8864,339412,16232.0,Mr. 3000
8865,346156,5137.0,Sky Captain and the World of Tomorrow
8866,360201,11823.0,Wimbledon
8870,356618,10145.0,The Forgotten
8871,357054,26486.0,The Last Shot
8872,365125,13702.0,A Dirty Shame
8873,318462,1653.0,Diarios de motocicleta
8874,365748,747.0,Shaun of the Dead
8879,71877,4176.0,Murder on the Orient Express
8880,89560,11177.0,Mask
8882,62755,26690.0,The Boston Strangler
8884,89543,10905.0,The Man with One Red Shoe
8892,103773,27816.0,Basket Case 3
8893,99108,27815.0,Basket Case 2
8899,79271,42172.0,Hardcore
8903,57569,31655.0,The Terror
8906,78935,8689.0,Cannibal Holocaust
8907,307453,10555.0,Shark Tale
8908,349710,11128.0,Ladder 49
8910,356721,1599.0,I Heart Huckabees
8911,361696,14024.0,Raise Your Voice
8914,390384,14337.0,Primer
8915,368658,26108.0,Stage Beauty
8916,358135,4380.0,Shall We Dance?
8917,372588,3989.0,Team America: World Police
8918,349416,16358.0,Eulogy
8920,46874,2438.0,The Country Girl
8921,48563,65550.0,The Rose Tattoo
8923,80009,11121.0,Tess
8927,74279,21241.0,Cannonball
8928,61655,3053.0,The Fearless Vampire Killers
8929,66834,28356.0,Black Beauty
8930,354575,12456.0,De fem benspænd
8931,342143,55047.0,Born Rich
8933,90985,18499.0,Le déclin de l'empire américain
8935,101301,13644.0,All I Want For Christmas
8937,390022,13416.0,Friday Night Lights
8938,390538,1435.0,Tarnation
8943,340012,18701.0,Being Julia
8946,252028,15566.0,Surviving Christmas
8947,391198,1970.0,The Grudge
8948,375173,8849.0,Alfie
8949,375063,9675.0,Sideways
8950,361862,4553.0,The Machinist
8951,383694,11109.0,Vera Drake
8954,396705,126148.0,Lightning in a Bottle
8955,360130,16131.0,Undertow
8957,387564,176.0,Saw
8958,350258,1677.0,Ray
8961,317705,9806.0,The Incredibles
8963,273689,12777.0,It's All About Love
8964,274407,47959.0,Callas Forever
8965,338348,5255.0,The Polar Express
8966,362269,11184.0,Kinsey
8968,367479,10589.0,After the Sunset
8969,317198,9801.0,Bridget Jones: The Edge of Reason
8970,308644,866.0,Finding Neverland
8972,368891,2059.0,National Treasure
8973,275491,140.0,La mala educación
8974,345950,11836.0,The SpongeBob SquarePants Movie
8977,346491,1966.0,Alexander
8979,390299,174787.0,Guerrilla: The Taking of Patty Hearst
8981,376541,2288.0,Closer
8982,327919,15397.0,I Am David
8983,385004,9550.0,十面埋伏
8984,349903,163.0,Ocean's Twelve
8985,359013,36648.0,Blade: Trinity
8986,53644,15788.0,The Bellboy
8987,403910,33377.0,Bush's Brain
8988,53716,18973.0,Cinderfella
8989,51516,41253.0,Damn Yankees!
8998,72272,33740.0,That's Entertainment!
8999,75323,74719.0,"That's Entertainment, Part II"
9000,111408,77448.0,That's Entertainment! III
9001,54453,43752.0,The Wackiest Ship in the Army
9004,88979,16248.0,D.A.R.Y.L.
9005,106912,15613.0,Fire in the Sky
9010,364517,8424.0,Jeux d'enfants
9012,45109,50085.0,Ruby Gentry
9018,391024,18889.0,Control Room
25737,11237,2972.0,"Der Golem, wie er in die Welt kam"
25744,13257,57283.0,Häxan
25750,15324,992.0,"Sherlock, Jr."
25752,15841,42359.0,The Freshman
25753,15881,1405.0,Greed
25755,16220,964.0,The Phantom of the Opera
25763,18737,905.0,Die Büchse der Pandora
25764,18742,31411.0,The Cameraman
25769,19421,25768.0,"Steamboat Bill, Jr."
25771,20530,626.0,Un chien andalou
25773,21079,27899.0,Little Caesar
25774,21577,5729.0,L'âge d'or
25777,22158,13911.0,Monkey Business
25788,23427,877.0,Scarface
25792,23634,28268.0,Otona no miru ehon - Umarete wa mita keredo
25795,23948,39130.0,Dinner at Eight
25801,24548,43595.0,She Done Him Wrong
25805,24844,43904.0,L'Atalante
25807,24894,24106.0,The Black Cat
25825,27652,14615.0,Fury
25826,27884,31773.0,Libeled Lady
25827,27996,24807.0,Mr. Deeds Goes to Town
25828,28096,17030.0,The Petrified Forest
25839,29322,37650.0,Nothing Sacred
25841,29604,43864.0,Stage Door
25842,29682,23101.0,Topper
25850,30241,16274.0,Holiday
25852,31359,55207.0,Gaslight
25856,32145,3084.0,Wuthering Heights
25865,32701,17801.0,The Letter
25868,33373,29884.0,Ball of Fire
25874,33945,28789.0,Never Give a Sucker an Even Break
25882,34828,36612.0,The Hard Way
25886,35238,22387.0,Random Harvest
25891,35979,18727.0,Heaven Can Wait
25898,36506,41391.0,Vredens dag
25900,36733,28436.0,The Curse of the Cat People
25901,36910,22638.0,The Chronicle History of King Henry the Fifth with His Battell Fought at Agincourt in France
25904,37075,21451.0,Ministry of Fear
25906,37094,43307.0,Mr. Skeffington
25911,37469,17136.0,The Woman in the Window
25916,38160,18771.0,They Were Expendable
25920,38369,16090.0,The Blue Dahlia
25927,38991,20246.0,The Stranger
25929,39661,19169.0,Nightmare Alley
25930,39677,43461.0,Odd Man Out
25937,40308,29380.0,Easter Parade
25940,40525,3766.0,The Lady from Shanghai
25941,40536,946.0,Letter from an Unknown Woman
25945,40872,44190.0,They Live by Night
25947,40919,33115.0,Unfaithfully Yours
25952,41587,45578.0,A Letter to Three Wives
25962,42646,43388.0,King Solomon's Mines
25965,43012,43390.0,Summer Stock
25971,44486,43358.0,Carrie
25972,44502,24003.0,Clash by Night
25993,47203,13457.0,Magnificent Obsession
25995,47444,31372.0,宮本武蔵
25996,47522,3111.0,A Star Is Born
25999,47677,28696.0,The Wild One
26003,48434,803.0,Nuit et brouillard
26005,48579,31374.0,続宮本武蔵　一乗寺の決闘
26007,48752,36439.0,Tuntematon sotilas
26009,49012,33319.0,ビルマの竪琴
26010,49055,28100.0,Carousel
26012,49710,31378.0,宮本武蔵完結編　決闘巌流島
26013,49782,19742.0,空の大怪獣ラドン
26025,51003,18776.0,The Spirit of St. Louis
26052,53168,690.0,Pickpocket
26079,55892,109667.0,David and Lisa
26082,56058,14537.0,切腹
26084,56262,13671.0,The Music Man
26085,56264,11085.0,Mutiny on the Bounty
26086,56300,53218.0,La rivière du hibou
26093,56700,28367.0,The Wonderful World of the Brothers Grimm
26094,56736,21135.0,L'eclisse
26111,57877,15421.0,Becket
26116,58213,10299.0,"Hush... Hush, Sweet Charlotte"
26117,58262,24229.0,The Killers
26122,58430,3763.0,鬼婆
26125,58606,28504.0,Spider Baby
26131,58946,17295.0,La battaglia di Algeri
26133,59026,13187.0,A Charlie Brown Christmas
26147,59798,42731.0,A Thousand Clowns
26150,60107,895.0,Андрей Рублёв
26151,60138,20108.0,Au hasard Balthazar
26152,60153,2661.0,Batman
26157,60666,22293.0,Manos: The Hands of Fate
26160,61369,11047.0,Astérix le Gaulois
26163,61589,135.0,Dont Look Back
26164,61643,33257.0,Fando y Lis
26171,62136,10227.0,PlayTime
26172,62138,26039.0,Point Blank
26176,62374,41212.0,Titicut Follies
26178,62407,5767.0,Two for the Road
26180,62425,42713.0,Up the Down Staircase
26188,63050,22176.0,The Heart Is a Lonely Hunter
26198,63829,27983.0,"Yours, Mine and Ours"
26199,64002,5638.0,Alice's Restaurant
26208,64612,48831.0,Ma nuit chez Maud
26228,65955,31304.0,En kärlekshistoria
26229,65963,64828.0,The Landlord
26231,66214,26606.0,Performance
26241,66993,31767.0,The Devils
26242,67023,839.0,Duel
26251,67439,74689.0,Mon oncle Antoine
26258,67866,13041.0,El Topo
26265,68503,18250.0,Dr. Phibes Rises Again
26268,68655,12089.0,Le grand blond avec une chaussure noire
26271,68828,23148.0,Lady Sings the Blues
26294,70215,9474.0,Il mio nome è Nessuno
26302,70643,31587.0,Scarecrow
26303,70698,22307.0,Sisters
26313,71269,32044.0,California Split
26317,71464,24402.0,Emmanuelle
26318,71487,5558.0,Le Fantôme de la liberté
26320,71508,3043.0,Flesh for Frankenstein
26322,71571,16246.0,Gone in 60 Seconds
26323,71583,27977.0,The Groove Tube
26324,71598,42448.0,Harry and Tonto
26325,71604,42449.0,Hearts and Minds
26326,71615,8327.0,The Holy Mountain
26338,72826,5618.0,"Cousin, Cousine"
26342,72973,1835.0,"Farewell, My Lovely"
26346,73114,1829.0,L'Histoire d'Adèle H.
26349,73453,32042.0,Night Moves
26350,73580,9652.0,Professione: reporter
26366,74605,33324.0,Harlan County U.S.A.
26371,74906,42252.0,The Missouri Breaks
26375,75223,11558.0,Silver Streak
26386,76141,12535.0,High Anxiety
26391,76451,12637.0,"New York, New York"
26393,76740,38985.0,Sorcerer
26394,76843,61280.0,The Turning Point
26400,77598,24998.0,Gates of Heaven
26403,77687,1362.0,The Hobbit
26404,77728,156235.0,In Praise Of Older Women
26409,78062,98851.0,Parts: The Clonus Horror
26413,78252,11537.0,蛇形刁手
26414,78481,45695.0,A Wedding
26422,79261,10654.0,Hair
26425,79336,19827.0,The In-Laws
26430,79495,30636.0,La Luna
26435,79948,54663.0,Starting Over
26462,85210,13633.0,Bad Boys
